"","Date","Survey.Number","MAE","Zone","Site","Management","Upwelling","Latitude","Longitude","Surveyor.Name","Patch","Quad","Quad.area","Species","Stage","Density","Cover total points","Cover"
"5297",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5298",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5299",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5300",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5301",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5302",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5303",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5304",2021-03-16,2,18,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5305",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5306",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5307",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5308",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Rodrigo Mu<U+00F1>oz","1",4,0.25,"polychaete sandtube","NA",NA,"81","0"
"5309",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5310",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5311",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5312",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Rodrigo Mu<U+00F1>oz","2",4,0.25,"polychaete sandtube","NA",NA,"81","0"
"5313",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5314",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5315",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5316",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Camila Gonzalez","3",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5317",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Camila Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5318",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Camila Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5319",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Camila Gonzalez","4",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5320",2021-03-18,2,18,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Camila Gonzalez","4",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5321",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5322",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"polychaete sandtube","NA",NA,"81","5"
"5323",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5324",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Rodrigo Mu<U+00F1>oz","1",4,0.25,"polychaete sandtube","NA",NA,"81","0"
"5325",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Alejandro Perez","2",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5326",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Alejandro Perez","2",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5327",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Alejandro Perez","2",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5328",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Alejandro Perez","2",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5329",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Alejandro Perez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5330",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Alejandro Perez","3",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5331",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Alejandro Perez","3",3,0.25,"polychaete sandtube","NA",NA,"100","16"
"5332",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Alejandro Perez","3",4,0.25,"polychaete sandtube","NA",NA,"100","3"
"5333",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Alejandro Perez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5334",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Alejandro Perez","4",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5335",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Alejandro Perez","4",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5336",2021-03-31,2,18,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Alejandro Perez","4",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5337",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Alejandro Perez","1",1,0.25,"polychaete sandtube","NA",NA,"81","10"
"5338",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Alejandro Perez","1",2,0.25,"polychaete sandtube","NA",NA,"81","6"
"5339",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Alejandro Perez","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5340",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14177,-71.5013,"Alejandro Perez","1",4,0.25,"polychaete sandtube","NA",NA,"81","20"
"5341",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Alejandro Perez","2",1,0.25,"polychaete sandtube","NA",NA,"81","7"
"5342",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Alejandro Perez","2",2,0.25,"polychaete sandtube","NA",NA,"81","26"
"5343",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Alejandro Perez","2",3,0.25,"polychaete sandtube","NA",NA,"81","10"
"5344",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14186,-71.50125,"Alejandro Perez","2",4,0.25,"polychaete sandtube","NA",NA,"81","50"
"5345",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Alejandro Perez","3",1,0.25,"polychaete sandtube","NA",NA,"81","50"
"5346",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Alejandro Perez","3",2,0.25,"polychaete sandtube","NA",NA,"81","38"
"5347",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Alejandro Perez","3",3,0.25,"polychaete sandtube","NA",NA,"81","50"
"5348",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14196,-71.50123,"Alejandro Perez","3",4,0.25,"polychaete sandtube","NA",NA,"81","27"
"5349",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",1,0.25,"polychaete sandtube","NA",NA,"81","34"
"5350",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",2,0.25,"polychaete sandtube","NA",NA,"81","49"
"5351",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",3,0.25,"polychaete sandtube","NA",NA,"81","72"
"5352",2021-04-03,2,18,"North-Central","Chanaral de Aceituno TURF","TURF","Y",-29.14208,-71.50133,"Alejandro Perez","4",4,0.25,"polychaete sandtube","NA",NA,"81","49"
"5353",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Alejandro Perez","1",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5354",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Alejandro Perez","1",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5355",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Alejandro Perez","1",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5356",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Alejandro Perez","1",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5357",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Alejandro Perez","2",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5358",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Alejandro Perez","2",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5359",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Alejandro Perez","2",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5360",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Alejandro Perez","2",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5361",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5362",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",2,0.25,"polychaete sandtube","NA",NA,"100","1"
"5363",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5364",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Alejandro Perez","3",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5365",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5366",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5367",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5368",2021-04-04,2,18,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.05005,-71.48637,"Alejandro Perez","4",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5369",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5370",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5371",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5372",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",4,0.25,"polychaete sandtube","NA",NA,"100","0"
"5373",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5374",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5375",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5376",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Rodrigo Mu<U+00F1>oz","4",4,0.25,"polychaete sandtube","NA",NA,"81","0"
"5377",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5378",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5379",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5380",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Rodrigo Mu<U+00F1>oz","1",4,0.25,"polychaete sandtube","NA",NA,"81","0"
"5381",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5382",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5383",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5384",2021-04-08,2,18,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",4,0.25,"polychaete sandtube","NA",NA,"100","2"
"5385",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5386",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5387",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208667,-71.526533,"Camila Gonzalez","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5388",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Camila Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5389",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Camila Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5390",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208567,-71.526583,"Camila Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5391",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Carlos Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"83","4"
"5392",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Carlos Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"94","12"
"5393",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.208583,-71.526367,"Juan Carlos Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"101","0"
"5394",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Juan Carlos Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5395",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Juan Carlos Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"100","5"
"5396",2021-10-20,3,24,"Central","Los Molles","OA","N",-32.20855,-71.526483,"Juan Carlos Gonzalez","4",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5397",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"na","1",1,0.25,"polychaete sandtube","NA",NA,"NA","NA"
"5398",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"na","1",2,0.25,"polychaete sandtube","NA",NA,"NA","NA"
"5399",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31086,-71.47646,"na","1",3,0.25,"polychaete sandtube","NA",NA,"NA","NA"
"5400",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Juan Carlos Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5401",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Juan Carlos Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"92","3"
"5402",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31101,-71.47634,"Juan Carlos Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"104","0"
"5403",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5404",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5405",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.31109,-71.4763,"Camila Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5406",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5407",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5408",2021-10-21,3,24,"Central","La Ballena","TURF","N",-32.3112,-71.47638,"Camila Gonzalez","4",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5409",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5410",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5411",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33765,-70.97726,"Camila Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5412",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Carlos Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5413",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Carlos Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5414",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33782,-70.97746,"Juan Carlos Gonzalez","4",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5415",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Carlos Gonzalez","1",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5416",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Carlos Gonzalez","1",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5417",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33755,-70.97712,"Juan Carlos Gonzalez","1",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5418",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5419",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5420",2021-10-28,3,24,"North","Puerto Viejo","OA","N",-27.33778,-70.97704,"Camila Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5421",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Carlos Gonzalez","1",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5422",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Carlos Gonzalez","1",2,0.25,"polychaete sandtube","NA",NA,"96","0"
"5423",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26293,-70.95882,"Juan Carlos Gonzalez","1",3,0.25,"polychaete sandtube","NA",NA,"110","0"
"5424",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5425",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5426",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26296,-70.95869,"Camila Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5427",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Carlos Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"100","0"
"5428",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Carlos Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5429",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26299,-70.95893,"Juan Carlos Gonzalez","3",3,0.25,"polychaete sandtube","NA",NA,"102","0"
"5430",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5431",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5432",2021-10-29,3,24,"North","Isla Grande de Atacama","TURF","N",-27.26292,-70.95905,"Camila Gonzalez","4",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5433",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5434",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",2,0.25,"polychaete sandtube","NA",NA,"81","0"
"5435",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04989,-71.48627,"Camila Gonzalez","1",3,0.25,"polychaete sandtube","NA",NA,"81","0"
"5436",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Carlos Gonzalez","2",1,0.25,"polychaete sandtube","NA",NA,"102","0"
"5437",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Carlos Gonzalez","2",2,0.25,"polychaete sandtube","NA",NA,"100","0"
"5438",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04983,-71.48627,"Juan Carlos Gonzalez","2",3,0.25,"polychaete sandtube","NA",NA,"100","0"
"5439",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",1,0.25,"polychaete sandtube","NA",NA,"81","0"
"5440",2021-11-03,3,24,"North-Central","Chanaral de Aceituno OA","OA","Y",-29.04995,-71.4863,"Camila Gonzalez","3",2,0.25,"polychaete sandtube","NA",NA,"81","0"
